State,County,Inc_Muni,Uninc_Comm,Nbrhd_Comm,Post_Comm,Zip_Code,Plus_4,Bulk_Zip,Bulk_Plus4,StN_PreMod,StN_PreDir,StN_PreTyp,StN_PreSep,StreetName,StN_PosTyp,StN_PosDir,StN_PosMod,AddNum_Pre,Add_Number,AddNum_Suf,LandmkPart,LandmkName,Building,Floor,Unit,Room,Addtl_Loc,Milepost,Longitude,Latitude,NatGrid_Co,GUID,Addr_Type,Placement,Source,AddAuth,UniqWithin,LastUpdate,Effective,Expired,STATEFP10,PUMACE10,GEOID10,geometry
OH,Franklin,COLUMBUS,,,CANAL WINCHESTER,43110,,,,,,,,MOTTS PLACE,Road,,,,7110,,,,,,,,CFRACR00014**C,7.6264825,-82.8135567663,39.9092981115,17SLE4498619264,{86301875-BC23-418F-9B6F-8B682D5B9614},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04108,3904108,POINT Z (-9218762.97 4852770.4690999985 0)
OH,Franklin,COLUMBUS,,,REYNOLDSBURG,43068,,,,,,,,DELAWARE CROSSING,Street,,,,6530,,,,1,,,,,0,-82.8249796886,39.9268608047,17SLE4404921233,{9C0C8EA3-F5EF-4ED8-A3E9-B90B5C609C0F},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04108,3904108,POINT Z (-9220034.5639 4855319.576200001 0)
OH,Franklin,COLUMBUS,,,COLUMBUS,43232,,,,,,,,HIBERNIA,Drive,,,,5644,,,,,,B,,,0,-82.8505450921,39.9525455568,17SLE4192324129,{6AB20322-2FAD-446A-AEF6-2CC125D63281},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04108,3904108,POINT Z (-9222880.4916 4859048.723499998 0)
OH,Franklin,COLUMBUS,,,COLUMBUS,43232,,,,,,,,HALLRIDGE,Circle,,,,5844,,,,,,D,,,0,-82.84231255,39.9473692081,17SLE4261523540,{9A9AE841-0661-475A-AD55-81C9B1F8ECE6},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04108,3904108,POINT Z (-9221964.0492 4858297.0612 0)
OH,Franklin,COLUMBUS,,,COLUMBUS,43213,,,,,,,,CHINABERRY,Drive,,,,6148,,,,,,,,MFRAMR02422**C,0.14419026,-82.8337095103,39.9585873643,17SLE4337524770,{C4D3FF15-489D-4533-A034-A071B594F7FA},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04108,3904108,POINT Z (-9221006.3632 4859926.131800003 0)
OH,Franklin,COLUMBUS,,,COLUMBUS,43213,,,,,,,,MARKHAM GREEN,Way,,,,6154,,,,,,,,MFRAMR07328**C,0.09351708,-82.8361684435,39.9520203648,17SLE4315024046,{F888404D-FEBF-4EDB-A01D-2B1812D6699F},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04108,3904108,POINT Z (-9221280.0904 4858972.4573 0)
OH,Franklin,COLUMBUS,,,REYNOLDSBURG,43068,,,,,,,,HUBBARDTON,Place,,,,2958,,,,,,,,MFRAMR05864**C,0.11689994,-82.818987658,39.9228997033,17SLE4455220783,{E0AAF429-854F-42F3-8F18-4E038ACAE74D},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04108,3904108,POINT Z (-9219367.5341 4854744.591799997 0)
OH,Franklin,REYNOLDSBURG,,SLATE RIDGE SEC NO 2,REYNOLDSBURG,43068,,,,,,,,SLATE RIDGE,Boulevard,,,,7843,,,,,,,,MFRAMR10491**C,0.52487525,-82.786875789,39.9453118517,17SLE4734623216,{B362FA0A-66D1-4639-80C0-4F0A4BE7D134},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04108,3904108,POINT Z (-9215792.8572 4857998.326399997 0)
OH,Franklin,COLUMBUS,,,COLUMBUS,43209,,,,,,,,WATERS EDGE,Boulevard,,,,2344,,,,,,,,PFRAPR84331**C,0.25299987,-82.9292012873,39.9295978496,17SLE3514921725,{FFA60A73-5A9D-44D4-9782-DE800A505B98},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04108,3904108,POINT Z (-9231636.4592 4855716.898800001 0)
OH,Franklin,REYNOLDSBURG,,SLATE RIDGE,REYNOLDSBURG,43068,,,,,,,,GRANDLEY,Court,,,,7830,,,,,,,,MFRAMR05040**C,0.02819343,-82.7873778979,39.946632941,17SLE4730623363,{28FE5E2E-A0DC-4636-A2AB-2B27C3A969AB},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04108,3904108,POINT Z (-9215848.7517 4858190.151799999 0)
OH,Franklin,REYNOLDSBURG,,SUB OF RESERVES C & F IN LUDLOW,REYNOLDSBURG,43068,,,,,,,,ADDISON,Drive,,,,1290,,,,,,,,MFRAMR00069**C,0.12274343,-82.7848276428,39.9594452158,17SLE4755324781,{7190C608-65A8-4767-95B0-30E798330D02},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04108,3904108,POINT Z (-9215564.8586 4860050.717699997 0)
OH,Franklin,REYNOLDSBURG,,,REYNOLDSBURG,43068,,,,,,,,OAKBROOK,Drive,,,,7595,,,,,,,,PFRAPR82663**C,0.09368074,-82.7951768861,39.9579840864,17SLE4666524636,{0BEA32F0-83E7-4A3B-9402-3E2903AD1797},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04108,3904108,POINT Z (-9216716.9311 4859838.518600002 0)
OH,Franklin,COLUMBUS,,N/A,CANAL WINCHESTER,43110,,,,,,,,BLUE KNOLL,Drive,,,,6405,,,,49,,3,,,0,-82.823873425,39.880720201,17SLE4403916110,{0D3C55CB-D8F4-445B-B611-2EE2E8526C2D},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04108,3904108,POINT Z (-9219911.4152 4848623.9736 0)
OH,Franklin,COLUMBUS,,,COLUMBUS,43232,,,,,,,,KEDGE,Lane,,,,5425,,,,,,,,,0,-82.8504043108,39.9150886474,17SLE4184919971,{83856A14-2C58-45A0-944B-79E7FDAA949A},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04108,3904108,POINT Z (-9222864.8199 4853610.8543 0)
OH,Franklin,REYNOLDSBURG,,BROOKSIDE PARK ADD NO 2,REYNOLDSBURG,43068,,,,,,,,PLEASANT,Drive,,,,989,,,,,,,,MFRAMR09031**C,0.1301742,-82.8020810939,39.9633799828,17SLE4608825247,{8B399CE6-5FEC-4B49-8449-FCEBC796A77F},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04108,3904108,POINT Z (-9217485.504 4860622.184500001 0)
OH,Franklin,COLUMBUS,,,COLUMBUS,43227,,,,,,,,LANCELOT,Road,,,,1311,,,,,,,,MFRAMR06657**C,0.0060595,-82.8702604392,39.9486664457,17SLE4023023734,{5B40023B-4247-4CDD-8971-750C4FA230E7},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04108,3904108,POINT Z (-9225075.194 4858485.428900003 0)
OH,Franklin,COLUMBUS,,,CANAL WINCHESTER,43110,,,,,,,,LOWRIDGE,Drive,,,,6280,,,,,,F,,,0,-82.83031822,39.9070559159,17SLE4354819044,{43E499B5-D8F9-411F-BACE-19E13FF19122},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04108,3904108,POINT Z (-9220628.8465 4852445.076499999 0)
OH,Franklin,COLUMBUS,,,COLUMBUS,43232,,,,,,,,CHATFORD,Drive,,,,5828,,,,,,E,,,0,-82.8372829043,39.934125797,17SLE4301422061,{E25475D0-B958-4344-8D09-18012FD4F7BE},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04108,3904108,POINT Z (-9221404.1516 4856374.232299998 0)
OH,Franklin,REYNOLDSBURG,,,REYNOLDSBURG,43068,,,,,,,,CHALFIELD,Court,,,,2000,,,,,,,,PFRAPR80880**C,0.02852104,-82.8241907306,39.9400526917,17SLE4414622696,{2329A96D-C0CF-4A48-BCFF-084DC3C76860},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04108,3904108,POINT Z (-9219946.7375 4857234.720200002 0)
OH,Franklin,COLUMBUS,,,COLUMBUS,43232,,,,,,,,CEDAR,Drive,,,,5202,,,,,,B,,,0,-82.8545018898,39.9357805562,17SLE4154722275,{DD7F84D0-00E6-447F-9585-09BD7CB22DE6},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04108,3904108,POINT Z (-9223320.9603 4856614.468699999 0)
OH,Franklin,COLUMBUS,,,COLUMBUS,43232,,,,,,,,COURTRIGHT,Lane,,,,3463,,,,,,,,CFRACR00114**C,0,-82.8998887314,39.9255808929,17SLE3764421225,{BDEE7CCC-D8A0-4EEB-A145-117E1089345E},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04108,3904108,POINT Z (-9228373.4004 4855133.783500001 0)
OH,Franklin,COLUMBUS,,,COLUMBUS,43232,,,,,,,,BROWNFIELD,Court,,,,5236,,,,,,,,MFRAMR01732**C,0.04355234,-82.8506600208,39.9223041608,17SLE4184420773,{E84AA106-2A60-4862-AB79-012F734D7F7B},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04108,3904108,POINT Z (-9222893.2854 4854658.147100002 0)
OH,Franklin,COLUMBUS,,,COLUMBUS,43232,,,,,,,,CHATFORD,Drive,,,,5546,,,,,,,,MFRAMR02298**C,0.04159735,-82.8448696466,39.935212795,17SLE4236822195,{4D495703-CE3E-49D2-A692-F5E3B43B7D6D},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04108,3904108,POINT Z (-9222248.7039 4856532.041000001 0)
OH,Franklin,COLUMBUS,,,CANAL WINCHESTER,43110,,,,,,,,STRATTFORD LAKES,Boulevard,,,,6593,,,,,,,,PFRAPR83821**C,0.01044116,-82.8231955626,39.9125248264,17SLE4416919639,{A01C35ED-1323-4C48-879C-BF188658EEB7},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04108,3904108,POINT Z (-9219835.9559 4853238.756099999 0)
OH,Franklin,COLUMBUS,,EAST LANDINGS SEC 1 PT 1,COLUMBUS,43232,,,,,,,,NATALIA,Drive,,,,2763,,,,,,,,MFRAMR13912**C,0,-82.8887704565,39.9167518411,17SLE3857420225,{C260F2C6-7CF4-42A8-9AAA-B17A2AF26FC5},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04108,3904108,POINT Z (-9227135.7197 4853852.248099998 0)
OH,Franklin,COLUMBUS,,GLENBROOK ESTATES SEC 2,COLUMBUS,43232,,,,,,,,EASTHAVEN,Drive,South,,,3236,,,,,,,,,0,-82.9065492137,39.9249650283,17SLE3707421169,{B338FD18-C214-4106-9F11-F3FF9CD10854},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04108,3904108,POINT Z (-9229114.8419 4855044.385499999 0)
OH,Franklin,COLUMBUS,,,COLUMBUS,43232,,,,,,,,CLARKSTON,Avenue,,,,3359,,,,,,,,MFRAMR02497**C,0.07309039,-82.9025414052,39.922480709,17SLE3741020886,{31C4A296-1E02-4C82-A7BD-DEB8DFC16933},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04108,3904108,POINT Z (-9228668.6947 4854683.773500003 0)
OH,Franklin,COLUMBUS,,N/A,CANAL WINCHESTER,43110,,,,,,,,BERESFORD,Street,,,,5499,,,,,,,,,0,-82.8487720926,39.8972075265,17SLE4194817984,{8BE7D4AF-DB51-4646-B849-E95636A32D6C},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04108,3904108,POINT Z (-9222683.1222 4851015.981600001 0)
OH,Franklin,REYNOLDSBURG,,,REYNOLDSBURG,43068,,,,,,,,NORMAN,Lane,,,,222,,,,,,,,MFRAMR08181**C,0.04728066,-82.7886213144,39.9565080522,17SLE4722224461,{7503EB58-38BB-421A-83B8-2C86E1950049},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04108,3904108,POINT Z (-9215987.1682 4859624.159500003 0)
OH,Franklin,COLUMBUS,,,COLUMBUS,43232,,,,,,,,KRESGE,Drive,,,,4923,,,,,,,,MFRAMR06556**C,0.146163,-82.8596849875,39.9231690218,17SLE4107520885,{15B44BC6-AF60-4032-AF70-11CD16CC1641},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04108,3904108,POINT Z (-9223897.9401 4854783.6844 0)
OH,Franklin,COLUMBUS,,EAST RIDGE,COLUMBUS,43232,,,,,,,,LITTLE BROOK,Way,,,,510,,,,,,,,,0,-82.8413752649,39.9445090132,17SLE4268823221,{11B7406E-40C2-4103-B58A-64DA3A6822BE},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04108,3904108,POINT Z (-9221859.7111 4857881.754100002 0)
OH,Franklin,COLUMBUS,,,COLUMBUS,43232,,,,,,,,BLEAKER,Avenue,,,,5400,,,,,,,,MFRAMR01288**C,0.07507188,-82.8454644733,39.91856688,17SLE4227920349,{57D612D8-E708-4BF8-883C-E6D96F0EEA48},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04108,3904108,POINT Z (-9222314.9197 4854115.687200002 0)
OH,Franklin,MADISON TWP,,BLACKLICK ESTATES NO 1,COLUMBUS,43232,,,,,,,,HARBOR,Boulevard,,,,5121,,,,,,,,TFRATR02304**C,0.85525359,-82.8658399204,39.9023450709,17SLE4050018584,{9A5D8415-3E9F-418F-8BF5-66BA79D9BCEF},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04108,3904108,POINT Z (-9224583.1041 4851761.4624999985 0)
OH,Franklin,REYNOLDSBURG,,EASTSHIRE SECTION 5,REYNOLDSBURG,43068,,,,,,,,RIPPEY,Circle,,,,6337,,,,,,,,MFRAMR09478**C,0.05268694,-82.8256665701,39.9330706695,17SLE4400421924,{066CE137-E22F-40BB-B3B3-CFCB7788FBCE},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04108,3904108,POINT Z (-9220111.0272 4856221.052900001 0)
OH,Franklin,COLUMBUS,,,CANAL WINCHESTER,43110,,,,,,,,BOWMAN SQUARE,Drive,,,,4210,,,,,,,,,0,-82.8443812156,39.8916820639,17SLE4231017363,{7B99E18E-2E9A-4798-982F-4FDD9F8C045E},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04108,3904108,POINT Z (-9222194.332 4850214.274400003 0)
OH,Franklin,COLUMBUS,,,COLUMBUS,43227,,,,,,,,JASON,Drive,,,,1825,,,,,,,,MFRAMR06093**C,0.03363065,-82.8675415209,39.9383530804,17SLE4043822584,{D7595919-2409-4317-BEA5-56E598AFF414},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04108,3904108,POINT Z (-9224772.5254 4856987.956900001 0)
OH,Franklin,COLUMBUS,,N/A,CANAL WINCHESTER,43110,,,,,,,,AXTEL,Drive,,,,6805,,,,21,,C,,PFRAPR80294**C,0.27857778,-82.8201948033,39.8753408738,17SLE4434115506,{76263EFC-ED3C-4DAE-82D2-46D1E1FEE9B3},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04108,3904108,POINT Z (-9219501.9129 4847843.656499997 0)
OH,Franklin,COLUMBUS,,,CANAL WINCHESTER,43110,,,,,,,,UPPERRIDGE,Drive,,,,6281,,,,,,,,MFRAMR11572**C,0.13102469,-82.8308460926,39.9086192016,17SLE4350619219,{41ABC2DF-4B7E-436B-BCDA-DEEDE0987BD1},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04108,3904108,POINT Z (-9220687.609 4852671.943000004 0)
OH,Franklin,COLUMBUS,,N/A,COLUMBUS,43213,,,,,,,,STORNOWAY,Drive,East,,,148,,,,1,,,,,0,-82.8318082017,39.9772735871,17SLE4358026841,{0850DDC6-FACC-43AF-9B60-C200F99D7A7D},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04108,3904108,POINT Z (-9220794.7105 4862640.2885000035 0)
OH,Franklin,REYNOLDSBURG,,REYNOLDSBURG KNOLLS,REYNOLDSBURG,43068,,,,,,,,RAVENNA,Circle,,,,715,,,,,,,,MFRAMR09266**C,0.05253492,-82.8210700489,39.9674274076,17SLE4447525729,{F9441E71-966A-485A-A1B7-50CED5A2B3BF},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04108,3904108,POINT Z (-9219599.3448 4861210.047499999 0)
OH,Franklin,COLUMBUS,,,COLUMBUS,43232,,,,,,,,LIVINGSTON,Avenue,,,,5415,,,,,,,,,0,-82.8505036142,39.9429073399,17SLE4190523059,{A98111DD-5A0E-454C-B799-C963406886F1},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04108,3904108,POINT Z (-9222875.8743 4857649.194899999 0)
OH,Franklin,COLUMBUS,,,COLUMBUS,43232,,,,,,,,CRYODON,Boulevard,North,,,4981,,,,,,,,,0,-82.8583806292,39.9205183973,17SLE4118020588,{4481666E-3727-481C-8263-DCC9BBFB18FD},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04108,3904108,POINT Z (-9223752.7396 4854398.942900002 0)
OH,Franklin,COLUMBUS,,HUMMELL GROVE MEADOWS SEC 4,CANAL WINCHESTER,43110,,,,,,,,OAK BEND,Boulevard,,,,3336,,,,,,,,MFRAMR08293**C,0.19842263,-82.8177180034,39.9143505212,17SLE4464119832,{8681EBD4-69A7-4A09-8720-FD6CAC84958E},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04108,3904108,POINT Z (-9219226.1968 4853503.7255000025 0)
OH,Franklin,REYNOLDSBURG,,TIMBER CREEK EAST,REYNOLDSBURG,43068,,,,,,,,FALLRIVER,Drive,,,,477,,,,,,,,MFRAMR04388**C,0.04044161,-82.8032131059,39.9743643878,17SLE4601626468,{8E1FB393-15D7-4FD2-A24E-AB27CB1EED94},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04108,3904108,POINT Z (-9217611.519 4862217.681199998 0)
OH,Franklin,REYNOLDSBURG,,EASTSHIRE SECTION 4,REYNOLDSBURG,43068,,,,,,,,BIRCHVIEW,Drive,,,,6438,,,,,,,,MFRAMR01216**C,0.31438271,-82.822949382,39.9405703229,17SLE4425422752,{BD2EF159-E1C5-460D-8435-E698263E38E4},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04108,3904108,POINT Z (-9219808.5512 4857309.875299998 0)
OH,Franklin,REYNOLDSBURG,,BRIARCLIFF NO 8,REYNOLDSBURG,43068,,,,,,,,TIFFANY,Drive,,,,1055,,,,,,,,MFRAMR11225**C,0.15298693,-82.8159842594,39.9609549024,17SLE4489525002,{3CFEC4D2-621D-4949-82D4-17EF93DEB654},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04108,3904108,POINT Z (-9219033.1973 4860269.973499998 0)
OH,Franklin,COLUMBUS,,,COLUMBUS,43232,,,,,,,,JAMESON,Drive,,,,5135,,,,,,,,MFRAMR06077**C,0.1928166,-82.8556006866,39.9276863586,17SLE4143421379,{518F8308-870B-4EB9-BACD-BE5018ABD49B},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04108,3904108,POINT Z (-9223443.2778 4855439.415899999 0)
OH,Franklin,COLUMBUS,,,COLUMBUS,43227,,,,,,,,TEDDY,Drive,,,,4881,,,,,,,,MFRAMR11116**C,0.02831496,-82.8664748802,39.9511407617,17SLE4055924002,{332C7E68-5A0D-4159-A766-B54E2DE88AF5},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04108,3904108,POINT Z (-9224653.7875 4858844.726300001 0)
OH,Franklin,REYNOLDSBURG,,SLATE RIDGE SEC 5,REYNOLDSBURG,43068,,,,,,,,FARMSBURY,Drive,,,,1990,,,,,,,,MFRAMR04418**C,0.62248191,-82.7836980939,39.9444699456,17SLE4761623117,{989F2C3F-8E23-42EF-A747-6C43D895994C},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04108,3904108,POINT Z (-9215439.1178 4857876.081500001 0)
OH,Franklin,COLUMBUS,,,CANAL WINCHESTER,43110,,,,,,,,COCONUT,Drive,,,,4972,,,,8,1,,,,0,-82.8225836221,39.8779341804,17SLE4414315798,{03CD62FE-879E-4E46-8196-072C37C22992},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04108,3904108,POINT Z (-9219767.835 4848219.829999998 0)
OH,Franklin,COLUMBUS,,,COLUMBUS,43232,,,,,,,,CHANTRY,Drive,,,,90,,,,,,,,MFRAMR02252**C,0.27107385,-82.8402889852,39.9239132049,17SLE4273420933,{26863842-6459-40F2-8729-4538AE3CED5C},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04108,3904108,POINT Z (-9221738.787 4854891.706200004 0)
OH,Franklin,MADISON TWP,,RESUB OF PT OF BLACKLICK ESTATES NO 6,COLUMBUS,43232,,,,,,,,FONTAINE,Road,,,,3315,,,,,,,,TFRATR02619**C,0.12789932,-82.8527679257,39.9098029989,17SLE4163519389,{2BD85FF5-B3DC-448F-B6CE-76AA61DF4689},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04108,3904108,POINT Z (-9223127.9363 4852843.740999997 0)
OH,Franklin,COLUMBUS,,,COLUMBUS,43232,,,,,,,,JAMESON,Drive,,,,5100,,,,,,,,MFRAMR06077**C,0.11059062,-82.8560203732,39.9288710126,17SLE4140121511,{0EAE8959-063A-4872-8120-7C1A7BE44EB2},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04108,3904108,POINT Z (-9223489.9971 4855611.386100002 0)
OH,Franklin,WHITEHALL,,,COLUMBUS,43213,,,,,,,,MAIN,Street,,,,4665,,,,,,37,,SFRAUS00040**C,20.31814015,-82.8729077465,39.9547918289,17SLE4001824419,{947B92A7-BD0A-4CCF-8EAA-60D989A8A83C},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04108,3904108,POINT Z (-9225369.8909 4859374.924400002 0)
OH,Franklin,COLUMBUS,,,COLUMBUS,43232,,,,,,,,HAMILTON,Road,,,,2333,,,,,,,,SFRASR00317**C,11.81271617,-82.8805834122,39.9272729136,17SLE3929821378,{9D76CFD5-3588-49B6-B2C5-5FDD6D681D98},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04108,3904108,POINT Z (-9226224.3421 4855379.398900002 0)
OH,Franklin,REYNOLDSBURG,,,REYNOLDSBURG,43068,,,,,,,,COMMONS,Road,North,,,2084,,,,,,,,PFRAPR81072**C,0.05217188,-82.8247650506,39.939224629,17SLE4409522605,{D60387A8-F182-4EAE-A909-016728E735D9},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04108,3904108,POINT Z (-9220010.6705 4857114.494599998 0)
OH,Franklin,REYNOLDSBURG,,HERBERT C HUBER PLAT 38 SEC 2,REYNOLDSBURG,43068,,,,,,,,LUCKS,Road,,,,1579,,,,,,,,MFRAMR07100**C,0.07380892,-82.8277766534,39.9468569629,17SLE4385523458,{A73DC569-FC1C-484F-AB46-B8BBFDD05945},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04108,3904108,POINT Z (-9220345.9206 4858222.680699997 0)
OH,Franklin,COLUMBUS,,,COLUMBUS,43232,,,,,,,,NOE-BIXBY,Road,,,,2034,,,,,,,,,0,-82.8614988639,39.9360164809,17SLE4094922314,{88207C77-A5B5-47CE-BEFB-2DCA576C5244},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04108,3904108,POINT Z (-9224099.8599 4856648.7205 0)
OH,Franklin,REYNOLDSBURG,,,REYNOLDSBURG,43068,,,,,,,,REDMAN,Lane,,,,7718,,,,,,,,MFRAMR09331**C,0.11358091,-82.7896505879,39.9442414475,17SLE4710723101,{2D2D5DDD-E8E0-419B-BD7D-8BB0F2A96FE0},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04108,3904108,POINT Z (-9216101.7464 4857842.903800003 0)
OH,Franklin,COLUMBUS,,,COLUMBUS,43232,,,,,,,,ORLANDO,Road,,,,1960,,,,,,,,MFRAMR08526**C,0.01701956,-82.8562148279,39.936897384,17SLE4140322402,{2B2C03CB-52D0-478B-9D40-53436EE88298},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04108,3904108,POINT Z (-9223511.6437 4856776.612000003 0)
OH,Franklin,COLUMBUS,,,CANAL WINCHESTER,43110,,,,,,,,BALDOYLE,Way,,,,5675,,,,,,,,PFRAPR80310**C,0.17672576,-82.84475849,39.8941062877,17SLE4228417632,{D235BB0A-26C3-4589-BADA-150395382891},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04108,3904108,POINT Z (-9222236.33 4850566.004900001 0)
OH,Franklin,COLUMBUS,,WALNUT BLUFF SEC 7,COLUMBUS,43232,,,,,,,,PALADIM,Road,,,,5405,,,,,,,,MFRAMR08585**C,0.13061491,-82.848601154,39.9178743671,17SLE4201020277,{83F4EBB3-A4B3-440B-A458-F82C3C4F0324},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04108,3904108,POINT Z (-9222664.0934 4854015.1734 0)
OH,Franklin,COLUMBUS,,,COLUMBUS,43213,,,,,,,,PARLIAMENT,Drive,,,,5965,,,,,,,,PFRAPR82933**C,0.18643312,-82.8388094393,39.9561322911,17SLE4293424507,{B3521BC6-D596-4C22-8D95-FDC8C7974E79},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04108,3904108,POINT Z (-9221574.0847 4859569.5898 0)
